50000	0	74670.3679290259	0	49670.3679290259	25000
50000	0.05	74670.3679290259	806.789250121139	49670.3679290259	25000
50000	0.1	74670.3679290259	1758.26536571296	49670.3679290259	25000
50000	0.15	74670.3679290259	2765.60394383376	49670.3679290259	25000
50000	0.2	74670.3679290259	3811.8901655289	49670.3679290259	25000
50000	0.25	74670.3679290259	4889.66439172391	49670.3679290259	25000
50000	0.3	74670.3679290259	5994.95607839489	49670.3679290259	25000
50000	0.35	74670.3679290259	7125.52528110346	49670.3679290259	25000
50000	0.4	74670.3679290259	8280.16489416829	49670.3679290259	25000
50000	0.45	74670.3679290259	9458.38371659441	49670.3679290259	25000
50000	0.5	74670.3679290259	10660.261505757	49670.3679290259	25000
50000	0.55	74670.3679290259	11886.4005533989	49670.3679290259	25000
50000	0.6	74670.3679290259	13137.9482209662	49670.3679290259	25000
50000	0.65	74670.3679290259	14416.691507024	49670.3679290259	25000
50000	0.7	74670.3679290259	15725.249710409	49670.3679290259	25000
50000	0.75	74670.3679290259	17067.4322355605	49670.3679290259	25000
50000	0.8	74670.3679290259	18448.9219248004	49670.3679290259	25000
50000	0.85	74670.3679290259	19878.7074522309	49670.3679290259	25000
50000	0.9	74670.3679290259	21372.6283555514	49670.3679290259	25000
50000	0.95	74670.3679290259	22965.3289052749	49670.3679290259	25000
50000	1	74670.3679290259	nan	49670.3679290259	25000
