40000	0	60330.3396818457	0	40330.3396818457	20000
40000	0.05	60330.3396818457	655.080400361468	40330.3396818457	20000
40000	0.1	60330.3396818457	1427.64071229257	40330.3396818457	20000
40000	0.15	60330.3396818457	2245.5590955083	40330.3396818457	20000
40000	0.2	60330.3396818457	3095.1013977859	40330.3396818457	20000
40000	0.25	60330.3396818457	3970.21069242396	40330.3396818457	20000
40000	0.3	60330.3396818457	4867.66305747704	40330.3396818457	20000
40000	0.35	60330.3396818457	5785.63974821189	40330.3396818457	20000
40000	0.4	60330.3396818457	6723.16064339752	40330.3396818457	20000
40000	0.45	60330.3396818457	7679.82690759528	40330.3396818457	20000
40000	0.5	60330.3396818457	8655.70330058382	40330.3396818457	20000
40000	0.55	60330.3396818457	9651.27885901802	40330.3396818457	20000
40000	0.6	60330.3396818457	10667.4851942144	40330.3396818457	20000
40000	0.65	60330.3396818457	11705.7732770868	40330.3396818457	20000
40000	0.7	60330.3396818457	12768.2698728718	40330.3396818457	20000
40000	0.75	60330.3396818457	13858.0680646578	40330.3396818457	20000
40000	0.8	60330.3396818457	14979.7820916935	40330.3396818457	20000
40000	0.85	60330.3396818457	16140.7103955839	40330.3396818457	20000
40000	0.9	60330.3396818457	17353.7140434494	40330.3396818457	20000
40000	0.95	60330.3396818457	18646.9227886231	40330.3396818457	20000
40000	1	60330.3396818457	nan	40330.3396818457	20000
