100000	0	144865.626234226	0	94865.626234226	50000
100000	0.05	144865.626234226	1540.88988350455	94865.626234226	50000
100000	0.1	144865.626234226	3358.11776636424	94865.626234226	50000
100000	0.15	144865.626234226	5282.0375806864	94865.626234226	50000
100000	0.2	144865.626234226	7280.34364886733	94865.626234226	50000
100000	0.25	144865.626234226	9338.78877762485	94865.626234226	50000
100000	0.3	144865.626234226	11449.7896096975	94865.626234226	50000
100000	0.35	144865.626234226	13609.0680666103	94865.626234226	50000
100000	0.4	144865.626234226	15814.3186925922	94865.626234226	50000
100000	0.45	144865.626234226	18064.6033409789	94865.626234226	50000
100000	0.5	144865.626234226	20360.0743406871	94865.626234226	50000
100000	0.55	144865.626234226	22701.8820110268	94865.626234226	50000
100000	0.6	144865.626234226	25092.2177020249	94865.626234226	50000
100000	0.65	144865.626234226	27534.4944090955	94865.626234226	50000
100000	0.7	144865.626234226	30033.714741134	94865.626234226	50000
100000	0.75	144865.626234226	32597.1542942909	94865.626234226	50000
100000	0.8	144865.626234226	35235.6667509158	94865.626234226	50000
100000	0.85	144865.626234226	37966.4196141548	94865.626234226	50000
100000	0.9	144865.626234226	40819.6648778181	94865.626234226	50000
100000	0.95	144865.626234226	43861.5697670473	94865.626234226	50000
100000	1	144865.626234226	nan	94865.626234226	50000
