30000	0	45831.9909077704	0	30831.9909077704	15000
30000	0.05	45831.9909077704	500.799971116903	30831.9909077704	15000
30000	0.1	45831.9909077704	1091.41172150308	30831.9909077704	15000
30000	0.15	45831.9909077704	1716.69909457118	30831.9909077704	15000
30000	0.2	45831.9909077704	2366.16251953162	30831.9909077704	15000
30000	0.25	45831.9909077704	3035.17155908928	30831.9909077704	15000
30000	0.3	45831.9909077704	3721.26156918481	30831.9909077704	15000
30000	0.35	45831.9909077704	4423.04214444296	30831.9909077704	15000
30000	0.4	45831.9909077704	5139.76399564074	30831.9909077704	15000
30000	0.45	45831.9909077704	5871.12221856177	30831.9909077704	15000
30000	0.5	45831.9909077704	6617.16632116759	30831.9909077704	15000
30000	0.55	45831.9909077704	7378.27016526587	30831.9909077704	15000
30000	0.6	45831.9909077704	8155.14595491604	30831.9909077704	15000
30000	0.65	45831.9909077704	8948.90293745831	30831.9909077704	15000
30000	0.7	45831.9909077704	9761.16699571341	30831.9909077704	15000
30000	0.75	45831.9909077704	10594.3027492308	30831.9909077704	15000
30000	0.8	45831.9909077704	11451.8377205579	30831.9909077704	15000
30000	0.85	45831.9909077704	12339.3514680862	30831.9909077704	15000
30000	0.9	45831.9909077704	13266.6761010328	30831.9909077704	15000
30000	0.95	45831.9909077704	14255.3164295692	30831.9909077704	15000
30000	1	45831.9909077704	nan	30831.9909077704	15000
