10000	0	31056.2761633027	0	11056.2761633027	20000
10000	0.05	31056.2761633027	179.585638819293	11056.2761633027	20000
10000	0.1	31056.2761633027	391.377560952853	11056.2761633027	20000
10000	0.15	31056.2761633027	615.60407615738	11056.2761633027	20000
10000	0.2	31056.2761633027	848.500064152673	11056.2761633027	20000
10000	0.25	31056.2761633027	1088.40506150499	11056.2761633027	20000
10000	0.3	31056.2761633027	1334.43525291205	11056.2761633027	20000
10000	0.35	31056.2761633027	1586.09204242349	11056.2761633027	20000
10000	0.4	31056.2761633027	1843.1067367655	11056.2761633027	20000
10000	0.45	31056.2761633027	2105.36999803545	11056.2761633027	20000
10000	0.5	31056.2761633027	2372.89957966667	11056.2761633027	20000
10000	0.55	31056.2761633027	2645.82954758454	11056.2761633027	20000
10000	0.6	31056.2761633027	2924.41529641438	11056.2761633027	20000
10000	0.65	31056.2761633027	3209.05459952619	11056.2761633027	20000
10000	0.7	31056.2761633027	3500.33049450351	11056.2761633027	20000
10000	0.75	31056.2761633027	3799.09092810523	11056.2761633027	20000
10000	0.8	31056.2761633027	4106.60086124721	11056.2761633027	20000
10000	0.85	31056.2761633027	4424.86110985565	11056.2761633027	20000
10000	0.9	31056.2761633027	4757.39744413134	11056.2761633027	20000
10000	0.95	31056.2761633027	5111.92143614905	11056.2761633027	20000
10000	1	31056.2761633027	nan	11056.2761633027	20000
