20000	0	31116.4242541746	0	21116.4242541746	10000
20000	0.05	31116.4242541746	342.991300439106	21116.4242541746	10000
20000	0.1	31116.4242541746	747.493504917642	21116.4242541746	10000
20000	0.15	31116.4242541746	1175.74458639927	21116.4242541746	10000
20000	0.2	31116.4242541746	1620.55352721851	21116.4242541746	10000
20000	0.25	31116.4242541746	2078.74900189404	21116.4242541746	10000
20000	0.3	31116.4242541746	2548.64300818985	21116.4242541746	10000
20000	0.35	31116.4242541746	3029.28327578785	21116.4242541746	10000
20000	0.4	31116.4242541746	3520.1566263737	21116.4242541746	10000
20000	0.45	31116.4242541746	4021.05423506777	21116.4242541746	10000
20000	0.5	31116.4242541746	4532.01000922049	21116.4242541746	10000
20000	0.55	31116.4242541746	5053.280001857	21116.4242541746	10000
20000	0.6	31116.4242541746	5585.35199215185	21116.4242541746	10000
20000	0.65	31116.4242541746	6128.98568899015	21116.4242541746	10000
20000	0.7	31116.4242541746	6685.29463808916	21116.4242541746	10000
20000	0.75	31116.4242541746	7255.89833621628	21116.4242541746	10000
20000	0.8	31116.4242541746	7843.21273707682	21116.4242541746	10000
20000	0.85	31116.4242541746	8451.05920668305	21116.4242541746	10000
20000	0.9	31116.4242541746	9086.17162706562	21116.4242541746	10000
20000	0.95	31116.4242541746	9763.27835931039	21116.4242541746	10000
20000	1	31116.4242541746	nan	21116.4242541746	10000
