80000	0	117027.070458271	0	77027.0704582714	40000
80000	0.05	117027.070458271	1251.14056942072	77027.0704582714	40000
80000	0.1	117027.070458271	2726.65647258004	77027.0704582714	40000
80000	0.15	117027.070458271	4288.80193007128	77027.0704582714	40000
80000	0.2	117027.070458271	5911.34603188242	77027.0704582714	40000
80000	0.25	117027.070458271	7582.72063047318	77027.0704582714	40000
80000	0.3	117027.070458271	9296.76834495358	77027.0704582714	40000
80000	0.35	117027.070458271	11050.0155477812	77027.0704582714	40000
80000	0.4	117027.070458271	12840.5903016574	77027.0704582714	40000
80000	0.45	117027.070458271	14667.7308692481	77027.0704582714	40000
80000	0.5	117027.070458271	16531.5609355029	77027.0704582714	40000
80000	0.55	117027.070458271	18433.0145134048	77027.0704582714	40000
80000	0.6	117027.070458271	20373.8708909807	77027.0704582714	40000
80000	0.65	117027.070458271	22356.9012831446	77027.0704582714	40000
80000	0.7	117027.070458271	24386.16760698	77027.0704582714	40000
80000	0.75	117027.070458271	26467.5773537414	77027.0704582714	40000
80000	0.8	117027.070458271	28609.9432766697	77027.0704582714	40000
80000	0.85	117027.070458271	30827.2046973818	77027.0704582714	40000
80000	0.9	117027.070458271	33143.9250173034	77027.0704582714	40000
80000	0.95	117027.070458271	35613.8293602263	77027.0704582714	40000
80000	1	117027.070458271	nan	77027.0704582714	40000
