70000	0	102999.841170643	0	67999.8411706434	35000
70000	0.05	102999.841170643	1104.51247199965	67999.8411706434	35000
70000	0.1	102999.841170643	2407.10448884065	67999.8411706434	35000
70000	0.15	102999.841170643	3786.17346242172	67999.8411706434	35000
70000	0.2	102999.841170643	5218.56262845256	67999.8411706434	35000
70000	0.25	102999.841170643	6694.05957471627	67999.8411706434	35000
70000	0.3	102999.841170643	8207.22853791493	67999.8411706434	35000
70000	0.35	102999.841170643	9755.00298416938	67999.8411706434	35000
70000	0.4	102999.841170643	11335.7303588877	67999.8411706434	35000
70000	0.45	102999.841170643	12948.7381969557	67999.8411706434	35000
70000	0.5	102999.841170643	14594.1356879982	67999.8411706434	35000
70000	0.55	102999.841170643	16272.7473828403	67999.8411706434	35000
70000	0.6	102999.841170643	17986.1440448838	67999.8411706434	35000
70000	0.65	102999.841170643	19736.7721150082	67999.8411706434	35000
70000	0.7	102999.841170643	21528.2174717221	67999.8411706434	35000
70000	0.75	102999.841170643	23365.6952746392	67999.8411706434	35000
70000	0.8	102999.841170643	25256.985461606	67999.8411706434	35000
70000	0.85	102999.841170643	27214.3937278842	67999.8411706434	35000
70000	0.9	102999.841170643	29259.604753751	67999.8411706434	35000
70000	0.95	102999.841170643	31440.0473179846	67999.8411706434	35000
70000	1	102999.841170643	nan	67999.8411706434	35000
