0.15	0.2	0.893270061033403	0
0.15	0.25	0.901778525601597	0
0.15	0.3	0.910286990169791	0
0.15	0.35	0.918795454737984	0
0.15	0.4	0.927303919306178	0
0.15	0.45	0.935812383874372	0
0.15	0.5	0.944320848442566	0
0.15	0.55	0.952829313010759	0
0.15	0.6	0.961337777578953	0
0.15	0.65	0.969846242147147	0
0.15	0.7	0.978354706715341	0
0.15	0.75	0.986863171283535	0
0.15	0.8	0.995371635851728	0
0.15	0.85	1.00388010041992	1
0.15	0.9	1.01238856498812	1
0.15	0.95	1.02089702955631	1
0.15	1	1.0294054941245	1
0.2	0	0.811959753136392	0
0.2	0.05	0.82308940309097	0
0.2	0.1	0.834219053045547	0
0.2	0.15	0.845348703000125	0
0.2	0.2	0.856478352954703	0
0.2	0.25	0.86760800290928	0
0.2	0.3	0.878737652863858	0
0.2	0.35	0.889867302818435	0
0.2	0.4	0.900996952773013	0
0.2	0.45	0.91212660272759	0
0.2	0.5	0.923256252682168	0
0.2	0.55	0.934385902636746	0
0.2	0.6	0.945515552591323	0
0.2	0.65	0.956645202545901	0
0.2	0.7	0.967774852500479	0
0.2	0.75	0.978904502455056	0
0.2	0.8	0.990034152409634	0
0.2	0.85	1.00116380236421	1
0.2	0.9	1.01229345231879	1
0.2	0.95	1.02342310227337	1
0.2	1	1.03455275222794	1
0.25	0	0.764486268922974	0
0.25	0.05	0.778193413780323	0
0.25	0.1	0.791900558637671	0
0.25	0.15	0.80560770349502	0
0.25	0.2	0.819314848352369	0
0.25	0.25	0.833021993209717	0
0.25	0.3	0.846729138067066	0
0.25	0.35	0.860436282924415	0
0.25	0.4	0.874143427781763	0
0.25	0.45	0.887850572639112	0
0.25	0.5	0.901557717496461	0
0.25	0.55	0.915264862353809	0
0.25	0.6	0.928972007211158	0
0.25	0.65	0.942679152068507	0
0.25	0.7	0.956386296925856	0
0.25	0.75	0.970093441783204	0
0.25	0.8	0.983800586640553	0
0.25	0.85	0.997507731497902	0
0.25	0.9	1.01121487635525	1
0.25	0.95	1.0249220212126	1
0.25	1	1.03862916606995	1
0.3	0	0.716801689610415	0
0.3	0.05	0.733052038726145	0
0.3	0.1	0.749302387841875	0
0.3	0.15	0.765552736957605	0
0.3	0.2	0.781803086073335	0
0.3	0.25	0.798053435189065	0
0.3	0.3	0.814303784304795	0
0.3	0.35	0.830554133420525	0
0.3	0.4	0.846804482536255	0
0.3	0.45	0.863054831651985	0
0.3	0.5	0.879305180767714	0
0.3	0.55	0.895555529883444	0
0.3	0.6	0.911805878999174	0
0.3	0.65	0.928056228114904	0
0.3	0.7	0.944306577230634	0
0.3	0.75	0.960556926346364	0
0.3	0.8	0.976807275462094	0
0.3	0.85	0.993057624577824	0
0.3	0.9	1.00930797369355	1
0.3	0.95	1.02555832280928	1
0.3	1	1.04180867192501	1
0.35	0	0.668889869375826	0
0.35	0.05	0.687655256307015	0
0.35	0.1	0.706420643238205	0
0.35	0.15	0.725186030169394	0
0.35	0.2	0.743951417100583	0
0.35	0.25	0.762716804031773	0
0.35	0.3	0.781482190962962	0
0.35	0.35	0.800247577894151	0
0.35	0.4	0.819012964825341	0
0.35	0.45	0.83777835175653	0
0.35	0.5	0.85654373868772	0
0.35	0.55	0.875309125618909	0
0.35	0.6	0.894074512550098	0
0.35	0.65	0.912839899481288	0
0.35	0.7	0.931605286412477	0
0.35	0.75	0.950370673343667	0
0.35	0.8	0.969136060274856	0
0.35	0.85	0.987901447206045	0
0.35	0.9	1.00666683413723	1
0.35	0.95	1.02543222106842	1
0.35	1	1.04419760799961	1
0.4	0	0.62073208219086	0
0.4	0.05	0.641988643330439	0
0.4	0.1	0.663245204470018	0
0.4	0.15	0.684501765609597	0
0.4	0.2	0.705758326749176	0
0.4	0.25	0.727014887888755	0
0.4	0.3	0.748271449028334	0
0.4	0.35	0.769528010167913	0
0.4	0.4	0.790784571307492	0
0.4	0.45	0.812041132447071	0
0.4	0.5	0.83329769358665	0
0.4	0.55	0.854554254726229	0
0.4	0.6	0.875810815865809	0
0.4	0.65	0.897067377005388	0
0.4	0.7	0.918323938144967	0
0.4	0.75	0.939580499284546	0
0.4	0.8	0.960837060424125	0
0.4	0.85	0.982093621563704	0
0.4	0.9	1.00335018270328	1
0.4	0.95	1.02460674384286	1
0.4	1	1.04586330498244	1
0.45	0	0.572306357923022	0
0.45	0.05	0.596033415598766	0
0.45	0.1	0.61976047327451	0
0.45	0.15	0.643487530950254	0
0.45	0.2	0.667214588625998	0
0.45	0.25	0.690941646301742	0
0.45	0.3	0.714668703977486	0
0.45	0.35	0.73839576165323	0
0.45	0.4	0.762122819328974	0
0.45	0.45	0.785849877004718	0
0.45	0.5	0.809576934680462	0
0.45	0.55	0.833303992356205	0
0.45	0.6	0.857031050031949	0
0.45	0.65	0.880758107707693	0
0.45	0.7	0.904485165383437	0
0.45	0.75	0.928212223059181	0
0.45	0.8	0.951939280734925	0
0.45	0.85	0.975666338410669	0
0.45	0.9	0.999393396086413	0
0.45	0.95	1.02312045376216	1
0.45	1	1.0468475114379	1
0.5	0	0.52358657082375	0
0.5	0.05	0.549765899364937	0
0.5	0.1	0.575945227906125	0
0.5	0.15	0.602124556447312	0
0.5	0.2	0.6283038849885	0
0.5	0.25	0.654483213529687	0
0.5	0.3	0.680662542070875	0
0.5	0.35	0.706841870612062	0
0.5	0.4	0.73302119915325	0
0.5	0.45	0.759200527694437	0
0.5	0.5	0.785379856235624	0
0.5	0.55	0.811559184776812	0
0.5	0.6	0.837738513318	0
0.5	0.65	0.863917841859187	0
0.5	0.7	0.890097170400375	0
0.5	0.75	0.916276498941562	0
0.5	0.8	0.942455827482749	0
0.5	0.85	0.968635156023937	0
0.5	0.9	0.994814484565125	0
0.5	0.95	1.02099381310631	1
0.5	1	1.0471731416475	1
0.55	0	0.474541153514879	0
0.55	0.05	0.50315647141103	0
0.55	0.1	0.531771789307181	0
0.55	0.15	0.560387107203332	0
0.55	0.2	0.589002425099483	0
0.55	0.25	0.617617742995634	0
0.55	0.3	0.646233060891786	0
0.55	0.35	0.674848378787937	0
0.55	0.4	0.703463696684088	0
0.55	0.45	0.732079014580239	0
0.55	0.5	0.76069433247639	0
0.55	0.55	0.789309650372541	0
0.55	0.6	0.817924968268692	0
0.55	0.65	0.846540286164843	0
0.55	0.7	0.875155604060994	0
0.55	0.75	0.903770921957146	0
0.55	0.8	0.932386239853297	0
0.55	0.85	0.961001557749448	0
0.55	0.9	0.989616875645599	0
0.55	0.95	1.01823219354175	1
0.55	1	1.0468475114379	1
0.6	0	0.425131222791582	0
0.6	0.05	0.456167826901125	0
0.6	0.1	0.487204431010668	0
0.6	0.15	0.518241035120211	0
0.6	0.2	0.549277639229754	0
0.6	0.25	0.580314243339297	0
0.6	0.3	0.61135084744884	0
0.6	0.35	0.642387451558383	0
0.6	0.4	0.673424055667926	0
0.6	0.45	0.704460659777469	0
0.6	0.5	0.735497263887012	0
0.6	0.55	0.766533867996555	0
0.6	0.6	0.797570472106098	0
0.6	0.65	0.828607076215641	0
0.6	0.7	0.859643680325184	0
0.6	0.75	0.890680284434727	0
0.6	0.8	0.92171688854427	0
0.6	0.85	0.952753492653813	0
0.6	0.9	0.983790096763355	0
0.6	0.95	1.0148267008729	1
0.6	1	1.04586330498244	1
0.65	0	0.375307738623787	0
0.65	0.05	0.408752232092579	0
0.65	0.1	0.44219672556137	0
0.65	0.15	0.475641219030161	0
0.65	0.2	0.509085712498953	0
0.65	0.25	0.542530205967744	0
0.65	0.3	0.575974699436535	0
0.65	0.35	0.609419192905326	0
0.65	0.4	0.642863686374118	0
0.65	0.45	0.676308179842909	0
0.65	0.5	0.7097526733117	0
0.65	0.55	0.743197166780492	0
0.65	0.6	0.776641660249283	0
0.65	0.65	0.810086153718074	0
0.65	0.7	0.843530647186866	0
0.65	0.75	0.876975140655657	0
0.65	0.8	0.910419634124448	0
0.65	0.85	0.943864127593239	0
0.65	0.9	0.977308621062031	0
0.65	0.95	1.01075311453082	1
0.65	1	1.04419760799961	1
0.7	0	0.325006982314598	0
0.7	0.05	0.360847066795119	0
0.7	0.1	0.39668715127564	0
0.7	0.15	0.43252723575616	0
0.7	0.2	0.468367320236681	0
0.7	0.25	0.504207404717202	0
0.7	0.3	0.540047489197723	0
0.7	0.35	0.575887573678243	0
0.7	0.4	0.611727658158764	0
0.7	0.45	0.647567742639285	0
0.7	0.5	0.683407827119806	0
0.7	0.55	0.719247911600327	0
0.7	0.6	0.755087996080847	0
0.7	0.65	0.790928080561368	0
0.7	0.7	0.826768165041889	0
0.7	0.75	0.86260824952241	0
0.7	0.8	0.898448334002931	0
0.7	0.85	0.934288418483451	0
0.7	0.9	0.970128502963972	0
0.7	0.95	1.00596858744449	1
0.7	1	1.04180867192501	1
0.75	0	0.274142897146973	0
0.75	0.05	0.312367210593122	0
0.75	0.1	0.350591524039271	0
0.75	0.15	0.38881583748542	0
0.75	0.2	0.427040150931568	0
0.75	0.25	0.465264464377717	0
0.75	0.3	0.503488777823866	0
0.75	0.35	0.541713091270014	0
0.75	0.4	0.579937404716163	0
0.75	0.45	0.618161718162312	0
0.75	0.5	0.65638603160846	0
0.75	0.55	0.694610345054609	0
0.75	0.6	0.732834658500758	0
0.75	0.65	0.771058971946907	0
0.75	0.7	0.809283285393055	0
0.75	0.75	0.847507598839204	0
0.75	0.8	0.885731912285353	0
0.75	0.85	0.923956225731501	0
0.75	0.9	0.96218053917765	0
0.75	0.95	1.0004048526238	1
0.75	1	1.03862916606995	1
0.8	0	0.222592999091552	0
0.8	0.05	0.263190986748371	0
0.8	0.1	0.303788974405191	0
0.8	0.15	0.344386962062011	0
0.8	0.2	0.38498494971883	0
0.8	0.25	0.42558293737565	0
0.8	0.3	0.466180925032469	0
0.8	0.35	0.506778912689289	0
0.8	0.4	0.547376900346109	0
0.8	0.45	0.587974888002928	0
0.8	0.5	0.628572875659748	0
0.8	0.55	0.669170863316567	0
0.8	0.6	0.709768850973387	0
0.8	0.65	0.750366838630207	0
0.8	0.7	0.790964826287026	0
0.8	0.75	0.831562813943846	0
0.8	0.8	0.872160801600666	0
0.8	0.85	0.912758789257485	0
0.8	0.9	0.953356776914305	0
0.8	0.95	0.993954764571125	0
0.8	1	1.03455275222794	1
0.85	0	0.170169291363875	0
0.85	0.05	0.213131101501907	0
0.85	0.1	0.256092911639938	0
0.85	0.15	0.299054721777969	0
0.85	0.2	0.342016531916001	0
0.85	0.25	0.384978342054032	0
0.85	0.3	0.427940152192064	0
0.85	0.35	0.470901962330095	0
0.85	0.4	0.513863772468127	0
0.85	0.45	0.556825582606158	0
0.85	0.5	0.599787392744189	0
0.85	0.55	0.642749202882221	0
0.85	0.6	0.685711013020252	0
0.85	0.65	0.728672823158284	0
0.85	0.7	0.771634633296315	0
0.85	0.75	0.814596443434346	0
0.85	0.8	0.857558253572378	0
0.85	0.85	0.900520063710409	0
0.85	0.9	0.943481873848441	0
0.85	0.95	0.986443683986472	0
0.85	1	1.0294054941245	1
0.9	0	0.116546705083719	0
0.9	0.05	0.16186310355134	0
0.9	0.1	0.20717950201896	0
0.9	0.15	0.25249590048658	0
0.9	0.2	0.297812298954201	0
0.9	0.25	0.343128697421821	0
0.9	0.3	0.388445095889441	0
0.9	0.35	0.433761494357062	0
0.9	0.4	0.479077892824682	0
0.9	0.45	0.524394291292302	0
0.9	0.5	0.569710689759923	0
0.9	0.55	0.615027088227543	0
0.9	0.6	0.660343486695163	0
0.9	0.65	0.705659885162784	0
0.9	0.7	0.750976283630404	0
0.9	0.75	0.796292682098024	0
0.9	0.8	0.841609080565645	0
0.9	0.85	0.886925479033265	0
0.9	0.9	0.932241877500885	0
0.9	0.95	0.977558275968506	0
0.9	1	1.02287467443613	1
0.95	0	0.0610222896555914	0
0.95	0.05	0.108684588993728	0
0.95	0.1	0.156346888331865	0
0.95	0.15	0.204009187670001	0
0.95	0.2	0.251671487008138	0
0.95	0.25	0.299333786346275	0
0.95	0.3	0.346996085684412	0
0.95	0.35	0.394658385022548	0
0.95	0.4	0.442320684360685	0
0.95	0.45	0.489982983698822	0
0.95	0.5	0.537645283036958	0
0.95	0.55	0.585307582375095	0
0.95	0.6	0.632969881713232	0
0.95	0.65	0.680632181051368	0
0.95	0.7	0.728294480389505	0
0.95	0.75	0.775956779727642	0
0.95	0.8	0.823619079065779	0
0.95	0.85	0.871281378403916	0
0.95	0.9	0.918943677742052	0
0.95	0.95	0.966605977080189	0
0.95	1	1.01426827641833	1
1	0	0	0
1	0.05	0.05	0
1	0.1	0.1	0
1	0.15	0.15	0
1	0.2	0.2	0
1	0.25	0.25	0
1	0.3	0.3	0
1	0.35	0.35	0
1	0.4	0.4	0
1	0.45	0.45	0
1	0.5	0.5	0
1	0.55	0.55	0
1	0.6	0.6	0
1	0.65	0.65	0
1	0.7	0.7	0
1	0.75	0.75	0
1	0.8	0.8	0
1	0.85	0.85	0
1	0.9	0.9	0
1	0.95	0.950000000000001	0
1	1	1	1
